CLUE,ANS,POS
Focal point for Mass ,altar,1
Season of falling leaves ,autumn,1
Moll Flanders author ,defoe,1
Small close-knit group,clique,1
Slack,loose,1
Roman god of the sea ,neptune,1
Motherly,maternal,1
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Simple and guileless,naive,2
Rope loop ,noose,3
Top of door or window frame ,lintel,2
Wireless ,radio,4
"British landscape and seascape painter, d.1851 ",turner,2
Quick look ,glance,1
Quick way to meet a new partner?,speed dating,1
Estrange ,alienate,1
Push roughly ,jostle,5
Bird of prey ,raptor,6
"Good enough, acceptable ",adequate,9
Black and white bird ,magpie,11
Find - Scott's ship,discovery,3
"Long, narrow hilltop ranges ",ridges,1
Idolise ,worship,3
Unwanted plant ,weed,1
War-torn,battle-scarred,1
Relative three generations earlier ,great-grandmother,6
