CLUE,ANS,POS
Blacksmith's block ,anvil,1
UN children's organisation ,unicef,1
Tiered ,layered,8
Ending of film ,denouement,3
Bone in lower leg ,tibia,2
Waterbird; fool ,goose,2
One-way-motion toothed wheel ,ratchet,1
Requiring speedy action,urgent,1
Self-centred ,egocentric,18
Anniversary ,jubilee,3
False god ,idol,1
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,1
Part of speech ,adverb,1
Shellfish ,shrimp,2
Sikh headdress ,turban,1
Demand ,claim,11
Citrus fruit ,lime,3
Group of people behaving like sheep? ,herd,2
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,2
Answer ,response,1
