CLUE,ANS,POS,FOUND IN
Merchandise ,wares,4,Sales wares
Baby's bed ,cot,8,Baby's cot (UK terminology for an infant's crib)
Gentle - bland,mild,1,Mild flavor
Fleshy part of the ear ,lobe,13,Ear lobe (a visible portion of the external ear structure with some soft tissue)
Stop doing something ,desist,14,Cease and desist (legal term)
Son of a sovereign ,prince,2,Crown prince
Jaffa-bearing growth ,orange tree,17,"Green, thriving environment nurturing orange trees"
"Laurel and Hardy, . . . . and Ollie ",stan,1,Stan Laurel
Contended or debated ,argued,2,Argued over
Drive ,motor,2,In control of a motorized transportation device
Governing body of the Roman Catholic church ,curia,7,Roman Curia
