CLUE,ANS,POS
Predicted ,foreseen,1
Leg-wear for women ,tights,2
Device for stitching ,sewing machine,1
Trespasser ,intruder,1
Rubbed out ,erased,1
Get rid of ,eliminate,2
Jester ,fool,3
Living being ,animal,1
Quantities of paper ,reams,3
Organs of hearing ,ears,1
Writing implement ,pencil,2
Effortless ,simple,1
Instance ,example,11
Concise - terse ,laconic,2
Springiness ,elasticity,2
Covered in folds of cloth ,draped,6
Barrier; pressure unit ,bar,10
Extremely small amount ,iota,1
Writer of fiction books ,novelist,1
Structure for transporting ,vehicle,5
Dog lead ,leash,1
High-birthrate period ,baby boom,1
Irritate ,rile,4
