CLUE,ANS,POS,FOUND IN
Former currency of Portugal,escudo,8,Angola Escudo (Angola adopted the escudo as its official currency after gaining independence from Portugal)
State of central US ,nebraska,8,"Midwest region of the United States (officially comprises Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, North Dakota, Ohio, South Dakota, and Wisconsin)"
"Eg, native of Teheran ",iranian,8,Natively connected to the heartland of Iranian culture
"Covered ground qith mixtureof straw, leaves etc ",mulched,4,Mulched garden bed
Darkness ,night,10,Nightfall
Places to sleep ,beds,4,Bunk beds
Smithy ,forge,7,Hot forge: An apparatus that produces intense heat necessary for heating and manipulating metals during blacksmithing.
Assault ,attack,2,Violent attack
Female singing voice ,alto,3,"Contralto: The lowest female singing voice, ranging below a tenor."
Level or smooth ,even,6,Evenly polished
Plant with small blue flowers ,forget-me-not,5,Forget-me-not (Myosotis sylvatica)
Lazy ,idle,2,Idle - not working; inactive
Greek master of geometry ,euclid,1,"Euclid: He is considered the ""Father of Geometry"" for his seminal work, ""Elements,"" which compiled and expanded upon existing knowledge in this field during ancient Greece."
Entrust with secret ,confide,1,Confidentially hand over
Vigour ,energy,10,Full of energy and enthusiasm
Viral disease causing paralysis ,polio,1,Poliomyelitis (Polio)
Sudden rush,surge,6,Instantaneous surge
