CLUE,ANS,POS,FOUND IN
Friendly ,affable,1,"Affable: Kind, friendly, and easy to talk to."
"Best Actress Oscar winner 1981, for ""On Golden Pond""",katharine hepburn,18,Laura - shortened form of actress Katharine Hepburn (though not an Oscar winner) for the film's elderly lead role
Girl's name -- big German WWI gun ,bertha,3,Big Bertha
Absence of difficulty ,ease,22,Brain teaser aficionado
Near the kidneys,adrenal,5,Adjoining adrenal glands (as they are positioned near the kidneys)
"Grassland; Georgia river, port ",savannah,1,Savannah River
Give way ,yield,1,Yielding the right of way: Allow others to proceed in traffic or social situations.
Indication,sign,1,Signal
Exercise by repeated practice -- bore ,drill,1,Tiresome drillwork
Wrapped around with string ,twined,4,Entwined in rope
Military operation to seal off (town) ,siege,2,Siege preparation
"Cogito, ergo sum man ",descartes,1,"I think, therefore I am - René Descartes"
Capital of Colombia,bogota,12,"Linguistic Reference: ""Bogota"" comes from the indigenous Chibcha language, which means 'foundation stone' or 'rock'."
Inert gas ,xenon,11,"Heavy: Some inert gases like xenon have relatively high atomic weights, making them 'heavier' than other elements and compounds they may form with."
Seat ,chair,1,Chair-bound
