CLUE,ANS,POS,FOUND IN
Nauseous when flying,airsick,1,Airsickness 
Agricultural labourer of low status ,peasant,18,Peasantry worker
Asian desert ,gobi,2,"Gobi - A vast, arid region in northern China and southern Mongolia that could be represented by ""Asian desert."""
Tall hunting dog,afghan,11,Afghan Hound
Asian country ,vietnam,9,"Vietnam – Known for its bustling cities, Buddhist pagodas, and French colonial landmarks."
Miniature whirpools ,eddies,1,"They are commonly known as eddies and can be observed in various bodies of water such as rivers, oceans, and even sinks where draining creates swirling patterns."
Take over by force,usurp,17,Infiltrate and usurp
Hospital-like - strictly objective,clinical,3,Clinical (adj.)
Utter with excited cries,whoop,5,Whooping
Remanded or delayed ,detained,6,"""Detained"" (the person is kept in custody pending another hearing or event)"
Strong cord ,rope,1,Braided rope
Uttered - bicycle wheel part ,spoke,2,"My knowledge as a lexicographer prompts me to consider synonyms such as ""spoken,"" ""said,"" or ""declared."" However, these don't connect with the second component of the clue related to bicycle parts, suggesting that we need an alternative approach where 'uttered' is perhaps part of a compound term."
