CLUE,ANS,POS
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,2
One studying weather and climate ,meteorologist,1
Milder drink taken after a stronger one,chaser,3
Roe of sturgeon ,caviar,1
Of only average quality ,mediocre,1
Paris stock exchange ,bourse,2
Clap ,applaud,1
Devastate ,ravage,5
Subsequent ,next,4
Lifted ,raised,4
Site of annual Wagner festival ,bayreuth,1
Not faint or feeble ,strong,2
"Ineffectual, vain ",futile,1
A Hindu spiritual teacher ,guru,1
Part of the week ,tuesday,2
Number ,eight,8
Suffering,distress,2
Beg ,implore,7
Way in ,entrance,6
