CLUE,ANS,POS,FOUND IN
Always on the move ,restless,8,Restless roamer
Bad smell,stench,3,Pungent stench
Eaters of a meal ,diners,7,Dinner diners
Spherical form of carbon ,buckminsterfullerene,2,Buckminsterfullerene (C60)
Pertaining to sight ,visual,1,Visually oriented
Mythical giant ,titan,4,Titans - Massive beings who preceded the Olympian gods in ancient Greek religion.
Bar snake from this State ,nebraska,1,Nebraska's venomous serpent
Light red ,pink,2,Pinkish hue
September/March date ,equinox,1,Seasons' transition point: Spring or Autumn Equinox (approx
Autumn; drop ,fall,3,Falling leaves
Lacking strength,weak,1,Weakened
Scribe ,writer,1,"Write or compose text using a pen, pencil, typewriter, or computer."
Sign (cheque) on back ,endorse,1,Endorsement
Jewish republic ,israel,4,"Israel (historic) - refers to the ancient Jewish kingdoms, not a republic per se"
Wizardry,magic,1,Magical skill
"Opposed, against ",anti,11,Antithetical
Settled up ,paid,3,Paid off
