CLUE,ANS,POS
Driver of carriage ,coachman,2
Form of Buddhism ,zen,4
Hearing for an actor ,audition,1
Highest mountain in Wales ,snowdon,1
They act for others ,agents,3
Easing (of pain) ,alleviation,2
Fellow worker ,colleague,1
Bird of prey ,owl,4
Bushy-tailed rodent ,squirrel,1
Gruesome ,macabre,2
Talisman ,amulet,1
Ill-suited ,unfit,4
Major world religion ,islam,2
Uprising ,rebellion,1
Firm and confident ,assertive,8
Spike on plant ,thorn,1
Man-made lake of stored water ,reservoir,1
Deceived ,duped,2
Indecent ,obscene,3
Practised for public performance,rehearsed,1
Large bivalve ,clam,2
Garments ,clothing,2
Smoking accessory,lighter,2
Partially deaf,hard of hearing,2
School furniture item ,desk,1
Horse's head in chess ,knight,1
Dawn ,sunrise,4
