CLUE,ANS,OUTPUT
A vast age ,aeon,"['Ancient', 'Elderly', 'Centenarian', 'Superannuated', 'Antiquated', 'Venerable', 'Hoary-headed', 'Methuselah', 'Age-old', 'Time-honored', 'Eons old', 'Geologic age', 'Chronological', 'Lifespan', 'Golden years', 'Prime of life', 'Maturity', 'Ripe old age', 'Senior citizenry', 'Life span']"
Turf ,sward,"['Lawn', 'Grassy area', 'Playing field', 'Sports pitch', 'Green space', 'Outdoor arena', 'Athletic venue', 'Parkland', 'Greenery', 'Landscaping', 'Outdoor recreation area', 'Recreational ground', 'Open space', 'Greenbelt', 'Nature reserve', 'Wildlife habitat', 'Rural area', 'Countryside', 'Field of play', 'Sporting arena']"
Strikes attidude for artist ,poses,"['Inspirational', 'Creative', 'Passionate', 'Driven', 'Visionary', 'Imaginative', 'Expressive', 'Artistic', 'Talented', 'Skilled', 'Persistent', 'Ambitious', 'Motivated', 'Innovative', 'Unique', 'Focused', 'Determined', 'Confident', 'Authentic', 'Soulful']"
Brilliant idea ,brain wave,"['Innovative', 'Genius', 'Smart', 'Clever', 'Original', 'Revolutionary', 'Thoughtful', 'Insightful', 'Astute', 'Shrewd', 'Wise', 'Intuitive', 'Enlightening', 'Inspiring', 'Illuminating', 'Insightful', 'Brilliant', 'Thought-provoking', 'Perspicacious', 'Discerning']"
Cylinder ,roll,"['Tube', 'Pipe', 'Barrel', 'Drum', 'Pillowcase (in some contexts)', 'Sphere (in some contexts)', 'Can (food or drink)', 'Bottle', 'Vessel', 'Container', 'Receptacle', 'Holding tank', 'Reservoir', 'Bladder (in some contexts)', 'Sponge (in some contexts)']"
Fee paid to secure services ,retainer,"['Payment', 'Fee', 'Charge', 'Cost', 'Charges', 'Service fee', 'Service charge', 'Billing', 'Tariff', 'Rate', 'Price', 'Premium', 'Subscription', 'Membership fee', 'Access fee', 'Use fee', 'User fee', 'Service fee (when used to secure a service)', 'Bounty (can refer to a payment made to secure a service)', 'Consideration (can refer to the fee paid to secure a service)']"
Window slat ,louvre,"['Lath', 'Louver', 'Shutter', 'Slat', 'Blade', 'Grille', 'Bar', 'Divider', 'Panel', 'Screen', 'Flap', 'Batten', 'Rail', 'Strip', 'Board', 'Plank', 'Crossbar', 'Glass panel', 'Glazing', 'Frame']"
Make a lot of noise ,raise the dead,"['Shout', 'Bellow', 'Boom', 'Roar', 'Thunder', 'Clamor', 'Din', 'Uproar', 'Ruckus', 'Commotion', 'Stir-up', 'Make a ruckus', 'Create a clamor', 'Making a racket', 'Making a scene', 'Cause a commotion', 'Rattle on', 'Let off steam', 'Have a fit', 'Go bananas']"
Make a flowery speech ,orate,"['The intricate dance of words, each one imbued with an unparalleled beauty and grace, can move mountains and inspire the masses', ""And so, like a siren's call, they lure us into an enchanted realm where the very fabric of reality is bent to our will"", 'For in this wondrous realm of words, we find ourselves transformed into veritable sorcerers, capable of conjuring entire universes at will – a true testament to the unparalleled might of language itself!']"
Online document ,web page,"['Digital', 'Online', 'Web-based', 'Cloud-stored', 'Documented online', 'E-file', 'Electronic', 'Virtual', 'Interactive', 'Shareable', 'Accessible remotely', 'Downloadable', 'Printable', 'Online version', 'Digital copy', 'Internet document', 'Online format', 'E-book', 'Web-based document', 'Online repository']"
"Drink, maybe philtre ",potion,"['Beverage', 'Liquid', 'Cup', 'Glass', 'Mug', 'Jug', 'Flask', 'Pitcher', 'Water', 'Soda', 'Juice', 'Milk', 'Tea', 'Coffee', 'Wine', 'Beer', 'Lager', 'Ale', 'Kombucha', 'Philtre (which is a type of drink, as you mentioned)']"
Cause to happen ,effect,"['Trigger', 'Initiate', 'Activate', 'Set off', 'Ignite', 'Kindle', 'Spark', 'Foster', 'Prompt', 'Spur', 'Encourage', 'Facilitate', 'Enable', 'Unlock', 'Liberate', 'Release', 'Unleash', 'Unchain', 'Free', 'Empower']"
"Medusa - weak, indecisive person ",jellyfish,"['Weak-willed', 'Unstable', 'Flaccid', 'Spineless', 'Indecisive', 'Vacillating', 'Timid', 'Faint-hearted', 'Soft-spoken', 'Lacking conviction', 'Uncertain', 'Wavering', 'Inconsistent', 'Hesitant', 'Ambivalent', 'Unsure', 'Malleable', 'Flexible (but not in a good way)', 'Easily influenced', 'Apathetic']"
Makes fond ,endears,"['Affectionate', 'Adoring', 'Amorous', 'Attached', 'Besotted', 'Devoted', 'Doting', 'Enamored', 'Fond (of something or someone)', 'Infatuated', 'Love-struck', 'Obsessed', 'Passionate', 'Precious', 'Romantic', 'Smitten', 'Tender', 'Undying', 'Venerable', 'Yearning']"
Take a stand against ,oppose,"['Protesting', 'Opposing', 'Contrasting', 'Disagreeing', 'Speaking out against', 'Taking sides', 'Advocating for change', 'Campaigning', 'Demonstrating', ""Standing up for one's beliefs"", 'Voicing dissent', 'Raising objections', 'Disapproving', 'Refusing to accept', 'Denouncing', 'Rebelling against', 'Challenging the status quo', 'Breaking rank', 'Going against the grain', 'Defying authority']"
Dignity (anag) ,tidying,"['Dine', 'Duty', 'Tiny', 'Nite', 'Dry']"
Interlaced link of hair strands ,braid,[]
"Work, run ",operate,"['Employed', 'Engaged in work', 'Active', 'Busy', 'Industrious', 'Exerting effort', 'Toiling', 'Hustling', 'Grinding (as in, grinding away at work)', 'In the office/workplace', 'On the job', 'At work', 'Earning a living', 'Laboring', 'Hard at work', 'Sweating (as in, ""sweating over a project"")', 'Plowing through work', 'Putting in time', 'In the trenches (of work)', 'On the clock (as in, working during scheduled hours)']"
Desire ,hope,"['yearning', 'craving', 'longing', 'lust', 'passion', 'want', 'wish', 'ambition', 'dream', 'goal', 'aspiration', 'drive', 'motivation', 'obsession', 'fixation', 'infatuation', 'fixation', 'fascination', 'interest', 'excitement']"
