CLUE,ANS,POS
Moroccan stew cooked in a pot with a conical lid ,tagine,1
Adversary ,opponent,1
Oblivious ,unaware,1
Go to restaurant ,eat out,2
Formal set of clothes ,suit,1
"Surreptitious, furtive ",stealthy,1
"Plead, implore ",beg,1
Bursar ,treasurer,1
Tenth month,october,1
Hearth ,fireplace,1
Backs of legs ,calves,8
One who sells betting advice ,tipster,13
Bring together ,unite,4
Spanish wine cocktail ,sangria,1
Wordy ,verbose,1
(In medicine) an alcoholic solution of a drug ,tincture,1
Small mound from burrowing ,molehill,2
Town in Surrey ,woking,5
Miss,skip,6
Difficulty in reading and spelling ,dyslexia,1
Stronghold ,fortress,1
Movie ,film,1
