CLUE,ANS,POS
Occupant ,resident,1
Nevertheless ,even so,4
'Many are called but few are ...' ,chosen,1
One thought guilty of a crime,suspect,3
Fianc?(e) - proposed ,intended,4
Narrow road ,lane,3
Concern or curiosity ,interest,1
Young geese ,goslings,1
Air-filled bag ,balloon,1
Opera by Verdi ,il trovatore,6
Closely compacted ,dense,1
Trainee officer ,cadet,1
Extra payment ,bonus,2
Achieve successfully ,accomplish,2
French spa town,vichy,2
Between red and yellow ,orange,1
"Call on, go to see ",visit,1
Wash ,bathe,6
Best possible,ideal,4
