CLUE,ANS,POS
Incarcerate ,imprison,1
Paralysis ,palsy,4
Upright pillar,column,1
"Exceptional, one-off ",singular,5
External part of the ear ,pinna,1
Brand of china,spode,6
Organs of sight ,eyes,1
Involuntarily expelling air from the nose ,sneezing,1
Fork into two branches ,bifurcate,2
Cut or impressed into a surface ,etched,8
Sycophant ,toady,6
Crime ,arson,11
(In music) slowly,lento,1
Concern for the welfare of others ,altruism,1
Common flavour for ices ,vanilla,1
Greek god of love ,eros,1
Patient and submissive,meek,11
Prickly shrub ,holly,9
It. basil sauce ,pesto,2
Protective garments for surgeons ,scrubs,2
Liquid pigments ,paints,5
Biblical giant ,goliath,1
Italian food ,pasta,2
Huge ,enormous,3
Tristan's mate ,isolde,1
Rider ,jockey,4
Portent ,omen,1
Large reptile,alligator,2
Set of twelve ,dozen,6
Pig grunt ,oink,1
Liable; trustworthy ,responsible,2
Booted out of office ,ousted,5
One buying goods ,consumer,3
