CLUE,ANS,POS
Powerful pre-1871 state of central Europe ,prussia,2
Fortune-teller,palmist,15
Boulevard,avenue,1
Waiting and ready ,all set,15
Scand. cured salmon ,gravlax,1
"Objectives, aims ",purposes,6
Incapable of motion ,immobile,2
Degree document ,diploma,2
Young horse ,colt,2
Catty ,bitchy,5
Showy flower ,orchid,1
"Deadlock, stalemate",impasse,1
Teesside town ,middlesbrough,2
Colour for aristocracy or emperors ,purple,1
Group of states ruled by one ,empire,1
Outshine ,excel,5
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Fine earthenware ,porcelain,1
Imaginary place of great wealth and opportunity ,el dorado,5
British naval commander at Trafalgar ,horatio nelson,1
Cosmos ,universe,2
"Detached, kept apart ",isolated,3
Claw ,talon,1
"Tall building of offices, flats ",tower block,3
Carnivorous large cat,tiger,2
