CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Rogue - tornado,twister,2
Dignity and assurance of manner ,poise,3
Supporter in a conflict,ally,1
Sickness of the stomach ,nausea,3
"Parts, pieces, portions ",segments,1
Unrefined ,crude,2
Suffering of body or mind ,pain,3
Dishonest man ,rogue,15
Seeker of alms ,beggar,10
Eccentric person like peculiar sphere ,oddball,3
"View, judgement ",opinion,11
Cover with close-fitting surround ,encase,1
U2 guitarist,edge,2
French soft cheese ,brie,1
"Small, sharp sliver",splinter,4
Golf peg ,tee,1
Small piece ,bit,10
Imposing ,stately,5
Visualise ,imagine,1
Strong ,potent,19
Legal representative ,lawyer,8
Therefore ,hence,1
Head of corn,ear,2
Painter and wallpaperer ,decorator,2
Person who watches others in secret ,voyeur,13
Teasing unpleasantly ,taunting,1
Small mouthful of food ,morsel,3
Shelter on sports ground ,dugout,1
"American state, capital Des Moines ",iowa,1
Aromatic herb ,tarragon,11
Lubricant ,oil,2
Strangers ,aliens,5
Group of bushes ,thicket,1
Land covered with trees,forest,1
Back of the foot ,heel,1
-- Boleyn ,anne,1
Military land force ,army,1
S-shaped moulding ,ogee,4
Beam over door or window ,lintel,1
Inexpensive accommodation as for back-packers ,hostel,1
Relate to; anxiety ,concern,8
Not temporary ,permanent,1
Flummoxed ,nonplussed,11
"Destiny, kismet ",fate,1
Test ,quiz,5
