CLUE,ANS,POS
Something seldom seen ,rarity,1
High-quality tea ,darjeeling,3
"Amount, aggregate ",sum,1
Barred enclosure for animals ,cage,14
Mischievous fairy ,pixie,2
Room ,chamber,15
"Canted, angled ",tilted,2
Assignation; fruit ,date,16
Great Greek author of the Odyssey ,homer,1
Laces a province in France ,alsace,1
Intoxicating drink ,alcohol,1
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,2
Out of the ordinary ,unusual,5
Prison accommodation,cell,1
Make compulsory ,mandate,1
Song from an opera ,aria,1
The Red Planet ,mars,1
