CLUE,ANS,POS
Slayer of the Minotaur ,theseus,1
Something left out ,omission,2
Atomic number 85 ,astatine,1
Fragile ,delicate,2
"Handle, oversee ",manage,2
Stylish ,chic,1
"Harmful, unfavourable ",adverse,1
Appealingly fanciful ,whimsical,1
Branch of mathematics ,geometry,2
Passage between seats ,aisle,1
Bring in from abroad ,import,1
Off-white ,cream,1
Aiding ,helping,2
Country house ,villa,6
Short period of relief ,respite,3
Rendezvous ,tryst,2
Self-assured and positive ,assertive,3
Standards on which to base judgment ,criteria,1
