CLUE,ANS,POS,FOUND IN
Brown seaweed ,kelp,2,Kelp forest
French ferry port ,calais,2,"Calais - The closest significant French ferry terminal on the European continent, though primarily serving Belgium and the Netherlands."
Sudden emotional speech ,outburst,9,Emotional outburst
This sauce often goes with fish ,tartar,5,Tangy tartar sauce
Covered with trees ,wooded,20,Wooded wilderness
Guardian - - ,angel,15,Guardian angel
Hidden ,obscured,10,Strategically obscured
"American state, capital Boise ",idaho,1,Idaho's heartland
"Grate, scratch ",scrape,15,Bruise (from slight scrapes)
South Indian people or language ,tamil,1,"Tamils: The native inhabitants of the southern part of India, primarily associated with the Tamil language."
Increase by 100%,double,1,Doubled size or amount
Senior ,elder,1,Elderly gentleman
