CLUE,ANS,POS,FOUND IN
One first exploded in 1952 ,h-bomb,1,"Hydrogen Bomb (H-Bomb, as it was the first thermonuclear weapon)"
Fully grown ,mature,1,Matured
Small wolf ,coyote,17,"Canidet (portmanteau from 'canid', referring to the family of wolves, dogs, coyotes, etc., with an added '-ette' for smallness)"
Male underwear,y-fronts,16,Y-fronts (British term for boxer briefs)
A rugby score ,try,1,Tryout
Wickedness ,evil,2,Evil deeds
Reconnaissance unit ,patrol,12,Patrol party
Ditty,song,1,Short song
Cinema film ,flick,8,Indie flick (short for indie film)
Bar parlour - comfortably placed ,snug,15,Snug barroom (snug refers to a small and cozy room within a public house or bar)
Characteristic of rural life ,rustic,6,Rustic charm
