CLUE,ANS,POS
Grossly overweight ,obese,1
"In music, below the correct pitch ",flat,1
Ancient vehicle ,chariot,1
Avoiding the company of others,antisocial,18
"Austere, serious ",severe,2
Journey by water or through space ,voyage,5
"Burning, corrosive ",caustic,7
Ballroom dance,waltz,2
Cul-de-sac,dead end,1
Departed ,gone,10
Apparatus for heating,radiator,7
Region of NE France bordering on English channel ,normandy,1
"The ""single currency""",euro,2
Thieving intruder ,burglar,1
"Prediction, of weather perhaps ",forecast,1
Birdsong ,tweet,2
Novel by Louisa May Alcott ,little women,1
Public speaker ,orator,1
