CLUE,ANS,POS
Lowest point ,nadir,7
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,5
Happening without warning ,sudden,1
Not quite shut ,ajar,1
Describe in words or make a picture ,portray,3
Someone repairs tall church structures,steeplejack,15
"W. B. --, Irish poet ",yeats,1
Time for finishing ,deadline,1
Country and bird ,turkey,1
Dickens book ` `Nicholas ........' ' ,nickleby,1
Scold or chide severely ,berate,20
Relating to mankind ,human,1
Opening in the floor,trapdoor,1
Lacking self-confidence ,diffident,5
Large animal ,elephant,1
Rented ,hired,3
Hairy aromatic perennial herb strongly attractive to some pets,catnip,7
Yearning for past - homesickness,nostalgia,1
Encoded communication ,signal,5
Celestial body ,planet,2
Parity ,equality,7
The study of religion ,theology,1
