CLUE,ANS,POS
Bring a baby off mother's milk ,wean,1
The first man ,adam,1
Hang around ,loiter,1
"About, here and there ",around,1
Religious man ,monk,4
Light and fine in texture ,wispy,4
A stand in a market-place ,stall,2
Place of religious seclusion,cloister,4
Illegal ,illicit,8
Pressure or emphasis ,stress,10
Conceal ,hide,1
Boundary; maximum ,limit,1
Card game ,canasta,16
Baby frogs ,tadpoles,1
Knock down (building) ,demolish,1
Part of a billiard table,pocket,1
Requiring hard work ,arduous,9
Crustacean ,crab,1
