CLUE,ANS,POS
Set of rungs ,ladder,1
Circus MC ,ringmaster,1
Up to (a time) ,until,1
Surprise attack ,raid,7
Motherly ,maternal,2
Oddball ,misfit,3
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,2
"Acute viral disease, technical name variola",smallpox,2
Room warmer ,heater,1
This moment ,now,3
State an intention to harm ,threaten,1
European country,france,1
Judge of artistic works ,critic,1
Soundless ,silent,1
Cooker ,oven,2
"Part, share ",portion,1
Strong building material ,concrete,2
Osculating ,kissing,1
Division of company ,department,1
Fishing boat ,trawler,1
Association of sports teams ,league,4
One removed by winnowing ,husk,2
Alone ,unaccompanied,4
Excessive utilisation,overuse,1
Picture,image,1
One of the living dead ,zombie,1
Group of players ,team,1
