CLUE,ANS,POS
"Listening device, insect or electronic fault ",bug,1
"Keepsake, souvenir ",memento,1
Many-coloured gem ,opal,4
Power to withstand hardship ,endurance,1
Arm joint,elbow,1
Highway ,road,1
Occasion for excessive eating or drinking,binge,3
Imperial weight ,ounce,5
Thick liquid for skin ,lotion,1
Fungi ,mushrooms,1
Regard ,esteem,4
Monetary unit ,dollar,1
Child's toy on a string ,yo-yo,14
Stand firm against ,resist,1
Shielded ,sheltered,4
Ladies' hosiery,tights,3
Hotchpotch ,mishmash,2
Former ruler of Iran,shah,2
Fight ,battle,1
Made ready (to fire) ,primed,4
Broad ,wide,1
Strain ,tension,1
Chain of rocks underwater ,reef,1
Improve equipment or promote ,upgrade,1
Laughable ,risible,15
