CLUE,ANS,POS
Confess and permit entrance ,admit,1
Seaweed ,kelp,3
Viper ,adder,4
S African currency ,rand,1
Kenyan capital ,nairobi,1
Main tower of a castle ,keep,1
Paradise ,eden,2
Andean beast of burden ,llama,1
Universe ,cosmos,11
It's linked to the Mediterranean by the Suez Canal ,red sea,3
Reproductive cells,ova,3
Taken without the owner's consent ,stolen,1
(Room for) gathering of distinguished people ,salon,8
Small hand tool used for gripping ,tweezers,5
"Informally, an eccentric or very strange person ",weirdo,7
Band of colours in the rainbow ,spectrum,1
Having no function ,useless,20
Son or daughter ,child,1
Temple of all the gods ,pantheon,3
Knave ,rogue,12
New Zealand bird ,kiwi,1
Peg for joining wood ,dowel,1
