CLUE,ANS,POS,FOUND IN
Small thin sharp piece ,sliver,14,Sliver (metaphorical when referring to a thin piece of something)
Shoe part,heel,5,Heel counter
Oration ,speech,12,Persuasive speech
Tending to enter uninvited ,intrusive,14,Intrusive behavior
"Founder of the German Romantic school of opera, d. 1826",weber,1,Carl Maria von Weber
Artist's tripod ,easel,5,Three-legged easel
Female entertainer ,hostess,18,Television hostess
Sudden feeling of fear,fright,17,Sweating from fright
Flavour ,taste,20,Luscious taste
Not the one mentioned ,other,14,From another planet
"Soften, give in ",relent,4,Relenting
