CLUE,ANS,POS,FOUND IN
Medical practitioner ,doctor,16,Family medicine doctor
Disease of birds ,psittacosis,2,Psittacosis (parrot fever)
King Richard 1st had nickname like Latin hero ,lionheart,1,"Lionheart: A direct reference, as ""lion"" is associated with bravery in English, much like the Latin word ""leo"" meaning lion and its historical significance to King Richard I of England (Richard the Lionheart)."
Large reptile,crocodile,15,Extravagantly large crocodile
Greasy mark ,smear,7,"Glossy, smeared area"
Rite ,ceremony,2,Traditional ceremony
Hitler's title ,f,1,Führer
Unfettered,free,2,Freed
Royal personage,prince,7,Prince/Princess
Festival ,gala,21,Art exhibit gala
A noisy American snake ,rattler,1,Agitated rattler
Bony framework ,skeleton,15,Axial skeleton
Highly decorated,ornate,4,Ornately dressed
Fungal plant disease ,mildew,4,"Powdery mildew: Characterized by white, powdery spots on leaves and stems caused by various fungi like Blumeria graminis."
Sandbank ,bar,12,Low-tide barrier
Golf ball support ,tee,6,Tee holder
