CLUE,ANS,POS,FOUND IN
"Sphere, globe ",orb,12,Orb-like shape
Branch of technology including aviation ,aerospace,2,Aerospace Engineering
Church robe ,vestment,3,Sacristy vestments
Gawp ,stare,4,Attentive stare
Long-necked bird ,emu,19,"Ostrich-like appearance (in reference to a bird that is often mistaken for having a long neck but has more prominent leg length, such as emus or rheas)"
"Of a period of government, such as in Britain 1811-1820",regency,1,Regency Era
Immense ,vast,15,Vastness
Former students,alumni,1,Alumni: Individuals who have graduated from a particular institution or program.
Line of rotation ,axis,3,Rotational axis
Perpendicular ,vertical,16,Vertical/horizontal intersection in a grid layout
Chemical indicator ,litmus,8,Litmus solution
