CLUE,ANS,POS,FOUND IN
Last-born ,youngest,1,Youngest sibling
Ham it up ,overact,2,Overacting
Norwegian dramatist ,ibsen,1,"Ibsen - Henrik Ibsen is a renowned Norwegian playwright and poet, often referred to as the father of modern drama"
Long and hard journey ,trek,1,Arduous trek
Stride ,step,2,Walk swiftly or strongly for a distance; proceed rapidly by steps: to straddle something means to walk over it quickly and decisively.
Cake decoration ,icing,4,"Icing (a synonym for frosting, which is used to cover or decorate cakes)"
By that very act (Latin) ,ipso facto,8,Ipso facto (the fact itself; by that very nature or reason)
Deep sadness ,sorrow,5,Sorrowfulness
Not on ,off,8,Off-limits
French novelist - stupor (anag),proust,11,Proust (anagram: 'poster up' or 'rupert s')
Reach,attain,2,Attainable distance
