CLUE,ANS,POS
Domineering ,bossy,17
Fastened; joined ,attached,11
Busy; employed ,engaged,1
Ships' moorings ,berths,1
"Showy, lurid ",garish,2
Slumbering ,asleep,1
Strong ,powerful,2
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,2
Prickly plant,thistle,9
Frightens ,scares,1
Ex-smokers? ,quitters,2
Wandered ,strayed,5
Yellow part of an egg ,yolk,1
Hard to give up ,addictive,1
"Quite sufficient, more than enough ",ample,2
Uncertainty ,doubt,2
"Hard, shiny coating as on teeth ",enamel,1
