CLUE,ANS,POS
"Experience, perceive ",feel,2
Parliamentary break ,recess,1
Inebriated ,drunk,1
"Calm, tranquil ",untroubled,15
Italian sparkling wine ,asti,2
Public occasion ,event,1
Suffer great hunger ,starve,1
"Sickness, ailment ",malady,5
"Curious, odd ",peculiar,1
Live,exist,1
"Stranger, outsider ",foreigner,2
Noah's vessel ,ark,1
Out of tune,off-key,1
Type of piano ,upright,3
Figure maker ,sculptor,2
Rips; droplets ,tears,1
Bizet opera ,carmen,1
"Trustworthy, dependable ",reliable,1
Exhorting ,urging,1
Plaything ,toy,1
Put into service ,used,12
Colouring stick ,crayon,1
"Dry, parched ",arid,1
Restored to intelligibility ,unscrambled,5
Emaciated ,skeletal,8
Fault - default ,defect,10
Wait here to be picked up ,bus stop,10
