CLUE,ANS,POS
Small restaurant ,cafe,10
Italian cured pork ,pancetta,6
Acknowledgments of payment ,receipts,4
Tourist attraction of Rome ,colosseum,1
Eccentric - irritable ,cranky,1
Electrical unit ,volt,2
Concoction ,brew,4
Abdominal pain ,colic,6
Effect produced by playing a series of notes very rapidly,glissando,19
Barrier to trade ,embargo,4
Cook in hot water,boil,1
Metal bolt ,rivet,8
Property renter ,tenant,1
Forbid,veto,18
Ten years,decade,1
"Ransack, plunder ",loot,1
Living being ,animal,2
"Support, large mammal ",bear,13
Quest ,search,5
