CLUE,ANS,POS,FOUND IN
Go without or precede ,forego,1,Foregoing
Fully grown ,mature,2,Matured
Tear ,rip,2,Rip (a common action that causes tears on paper or fabric)
Sheepdog ,collie,1,Border collie
Separated ,apart,3,Split apart
Far from the target ,wide,4,Continual engagement with cognitive exercises ensures that Professor Sterling’s problem-solving abilities are finely tuned for tackling a wide array of crossword puzzle difficulties.
Lying between huge collections of stars -- a critical gent (anag) ,intergalactic,20,Intergalactic medium
Go too far with ,overdo,1,Overdoing it
Toy with plastic bricks ,lego,2,Lego (the most famous brand that fits this description)
Of water ,aqua,1,Aquatic
Require ,need,16,Needfulness (referring to the need or desire for food when hungry)
Traffic jam ,snarl-up,14,Traffic snarl-up
Agave fibre ,sisal,4,Sisal (another type of agave fibre)
