CLUE,ANS,POS,FOUND IN
Set of rungs ,ladder,4,Ladders
"Fuse, combine",coalesce,19,Coalesced from separate parts
Up to (a time) ,until,5,Until midnight
Surprise attack ,raid,10,Bold raid
Motherly ,maternal,9,Maternal instinct
Underwater detection system ,sonar,1,Sonar equipment
Command for tidiness ,order,11,Orderly space
Spring hoax victim ,april fool,7,Victim of April Fools' jest
Voted in ,elected,13,Elected official
Division of company ,department,12,Breakaway department
Association of sports teams ,league,8,Sharks (American Hockey League)
One removed by winnowing ,husk,2,Husks
One of the living dead ,zombie,1,Zombie-like
