CLUE,ANS,POS,FOUND IN
Formal headdress,top hat,15,Top hat (formal headwear from the 19th century)
"Clod, lump ",clump,14,Rounded clump
Book of maps ,atlas,2,Atlas compilation
Animal ,creature,11,Beastly creatures
Not at home ,away,1,Away from residence
Blunder ,err,2,Error
Keep in a certain state ,maintain,16,Robust (in the context of maintaining a state)
Sphere of activity ,domain,13,Technological domain
"Gyrate, reel ",spin,2,Spinning
Oil platform ,drilling rig,11,Maritime drilling rig
Walked (on) ,trod,5,Trodden through
Flower container,vase,3,Vase blossoms
Blame for a crime ,accuse,1,Accused
Overland journey by hunters ,safari,8,Safari adventure
Raucous - austere - bitter,harsh,1,Harsh-tasting
Short time - magical incantation ,spell,10,Sorcerer's spell
Good poker hand ,straight,3,Straight flush
Rarely ,seldom,1,Seldom encountered
Venomous language and an acid ,vitriol,10,Vitriolic speech
Bronze ,tan,16,Ancient weaponry standard
"Bloomer, blunder ",error,2,First-timer error
Daub ,paint,4,Brush on paint
Terminate in den ,end,3,Ending
Paris stock exchange ,bourse,1,Bourse de Paris
