CLUE,ANS,POS
Tramp ,vagrant,1
Middle Eastern dessert ,baklava,1
Oriental ,eastern,1
Inhabit ,occupy,3
Dickens novel,hard times,7
Stage setting ,scenery,5
Penetrate ,pierce,3
Inveterate ,habitual,1
Liable to break easily ,fragile,1
Image to which people are expected to conform,stereotype,1
(Of music) not in a key ,atonal,2
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,1
Large bus,double-decker,8
The breastbone ,sternum,1
Go back on a promise ,renege,1
Succulent plant,cactus,1
Norwegian capital ,oslo,1
Male singer with high register ,tenor,1
West African country ,ghana,1
Frozen rain ,hail,1
London's river ,thames,1
Able to be eaten ,digestible,3
South American rodent,agouti,3
