CLUE,ANS,POS,FOUND IN
Spanish friend ,amigo,1,Amigo de habla hispana
Mechanical device preventing a wheel slipping backwards,ratchet,1,Ratchet mechanism
Taurus,bull,1,Bullish
Origins ,roots,5,"Roots: The origins, sources, or foundations of something (e.g., cultural roots)."
A simple or old song ,ballad,4,Country ballad
Set in motion,trigger,8,Trigger response
Inappropriate ,improper,1,Improper behavior
Attack by planes,air raid,18,Crew member in danger during an air raid
Right or means of entry ,access,1,Direct access
Subdivisions in theatre ,scenes,2,"Proscenium Arch: A vertical arch that separates the stage from the auditorium or house, often serving as a backdrop for different scenes."
Form of mental illness causing one to withdraw into private world ,autism,1,"Autism Spectrum Disorder (withdrawal as a characteristic trait in some cases, although not the primary cause)"
Offer of marriage ,proposal,1,Proposal for matrimony
