CLUE,ANS,POS
Veil worn by Muslim women,chador,3
"'Corpulent, round (6)' ",rotund,3
Royal paraphernalia ,regalia,1
Stinging plant ,nettle,1
Cake decoration ,icing,1
First meal ,breakfast,1
Bet ,wager,1
In the shape of a helix ,spiral,1
"Contemplates, considers ",reflects,2
Reach,attain,2
"Cricket, table-tennis and baseball implement ",bat,1
Glowing ,radiant,1
Milder drink taken after a stronger one,chaser,4
Of only average quality ,mediocre,1
Spicy pepper sauce ,tabasco,3
Woollies ,knitwear,1
Lifted ,raised,3
Site of annual Wagner festival ,bayreuth,1
Not faint or feeble ,strong,1
"Distinct, separate ",different,12
"Ineffectual, vain ",futile,1
