CLUE,ANS,POS
Confess and permit entrance ,admit,1
Sudden attack ,assault,6
"Feature, quality ",characteristic,3
In clover with cloth fastener ,velcro,3
Seaweed ,kelp,2
Viper ,adder,1
A question of place?,where,1
S African currency ,rand,1
Order to be off the streets by a certain hour ,curfew,1
Kenyan capital ,nairobi,1
Ornamental candle holder ,sconce,5
Yearn ,ache,14
Compartment for baking ,oven,1
Main tower of a castle ,keep,2
Paradise ,eden,5
Self-evident truth ,axiom,1
"Turn to (for information, authorisation etc)",refer,15
Hollow (in a wall) ,recess,12
One hooked on something ,addict,1
Fin on the back of a fish ,dorsal,1
Great fear,terror,3
Suntanning ,bronzing,1
"Flop, turkey ",dud,5
Universe ,cosmos,1
Supply water to fields etc ,irrigate,1
