CLUE,ANS,POS
"Mourned, grieved ",lamented,1
Medical practitioner ,doctor,1
Giraffe-like animal ,okapi,1
Monks' hoods ,cowls,6
Small lump ,nodule,20
Thick,dense,3
Large reptile,crocodile,1
Greasy mark ,smear,5
Surgeon's knife ,scalpel,1
Departs ,goes,4
Pale and wan (6) ,pallid,11
Legal possessor ,owner,1
Rite ,ceremony,2
Yellow fruit ,banana,1
Unfettered,free,1
Royal personage,prince,3
Festival ,gala,3
Bony framework ,skeleton,1
Highly decorated,ornate,20
Golf ball support ,tee,1
Small African nocturnal primate with large eyes ,bushbaby,1
Outlaw,bandit,15
