CLUE,ANS,POS,FOUND IN
Muse of epic poetry ,calliope,1,"Calliope: The muse traditionally associated with epic or heroic poetry, often linked to the arts in general."
Quantity of unfinished work ,backlog,7,Backlogged tasks
Plant fibre ,cotton,4,Material obtained from cotton bolls or flax stalks
Fervent - down payment ,earnest,4,Ardent stake: Indicating deep involvement and earnestness in providing capital as part of a purchase agreement.
Pot and drum ,kettle,5,Kettle-shaped drum (metaphorical)
Dwellings ,homes,2,"Homes: A general term for a place where someone lives, often used synonymously with dwelling."
Family ,kin,1,Kinfolk
Peel ,pare,7,Involves progressive unveiling or revealing: Analogous to gradually uncovering layers of an onion as one prepares it for cooking.
Performance of music by a soloist ,recital,14,Stand-alone pianist recital
Varied much prized flower ,orchid,1,Orchidaceae (Orchid family)
Film ,movie,9,Movie marathon session
Part of an ear,lobe,3,Earlobe
Agreement ,accord,3,Accordance
Juvenile,teenage,11,Teenager-like appearance
Raised narrow pathways for models to display clothes ,catwalks,1,Catwalks: Refers to the elevated walkways where fashion models showcase clothing collections during runway shows or presentations.
Tight-fisted person ,miser,2,Miserly
Narcotic drug,opium,16,"Opium extracts (historically used, but now illegal in many countries)"
Blizzard,snowstorm,2,Severe snowstorm
eg the Scillies ,isles,1,Isles of Scilly
