CLUE,ANS,POS
Becomes more mature or advanced ,develops,3
Light-hearted friendly talk ,banter,1
Affable ,genial,4
Regular customer; backer ,patron,1
Underwater missile,torpedo,1
Edge of pavement ,kerb,1
Legitimate ,rightful,8
A kind of fish zoo ,aquarium,1
Up-to-date ,modern,2
Vend ,sell,1
Pine leaves,needles,1
Murder (mainly US) ,homicide,1
Handgun ,pistol,1
Ill-mannered ,rude,1
"King (I of England, VI of Scotland)",james,2
Clothes cupboard ,wardrobe,2
Preoccupied with gloomy or unpleasant things ,morbid,15
"Initially and formally, flying saucers ",ufos,1
Concurred,agreed,1
