CLUE,ANS,POS
Israeli city ,tel aviv,1
Stroke lovingly,caress,2
Vent ,flue,3
Expressing sorrow for one's sins,penitent,2
Very steep ,precipitous,1
Circled ,ringed,4
Portion of meat ,cutlet,1
Weapons store ,arsenal,1
Pant ,gasp,3
Establish firmly in well-defended position ,entrench,1
Leisurely walk ,amble,3
Something that compensates,offset,1
Testimony - verification,evidence,13
Light midday meal in India ,tiffin,1
Local habit,custom,2
Raise in rank ,promote,1
Tranquillity,peacefulness,2
Show (a film) ,screen,5
Expel from a country ,deport,1
Ships' companies ,crews,2
Those with severed limbs,amputees,1
High-kicking French dance ,cancan,2
Greek goddess ,athena,1
In the direction of the Orient ,eastward,1
"Inactive, motionless ",static,2
Longs (for) ,yearns,2
Male domestic fowl,rooster,1
