CLUE,ANS,POS
1940s' jazz characterised by virtuosity ,bebop,1
Disclose or uncover ,reveal,2
Accuse with a crime (US) ,indict,2
Scintillate ,sparkle,3
Peak ,summit,3
New Zealander ,maori,1
Publicise ,advertise,1
Embankment that should prevent flooding ,levee,6
Over to the other side,across,1
Pouched animal from down under ,kangaroo,2
Infer ,deduce,15
Normal; innate,natural,1
Lady luck ,chance,7
"Obstinate, tenacious ",stubborn,6
Circumvent ,evade,2
Hindu sect and its chant ,hare krishna,1
Kayak-like boat,canoe,1
Organ of hearing ,ear,1
Strong wind ,gale,1
Foe ,enemy,1
