CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Hamlet's mother ,gertrude,1
Heavenly,celestial,2
Loose casual trousers,slacks,1
Gross mistake,blunder,1
Lacking in excitement ,mundane,6
Criminal deception,fraud,1
Not guilty ,innocent,1
Without anxiety or responsibilities ,carefree,2
Put back together again ,reassembled,1
Royal insignia ,regalia,4
Covert ,stealthy,3
Discourage ,deter,1
Early artilleryman ,cannoneer,1
Plant fibre ,cotton,1
"Bold, willing to take chance ",daring,1
Pot and drum ,kettle,2
Dwellings ,homes,2
Nervous ,on edge,5
Varied much prized flower ,orchid,1
Film ,movie,1
Naive or not guilty ,innocent,1
"Wife of Henry VIII, d. 1537",jane seymour,3
Agreement ,accord,13
Blizzard,snowstorm,1
