CLUE,ANS,POS
Died by submersion ,drowned,1
Muck ,dirt,2
Border or leeway ,margin,1
Automaton resembling a human,android,2
Money lodged to secure release pending trial ,bail,1
Glue ,adhesive,1
Carry out ,execute,1
Item of make-up ,lipstick,1
God ,deity,1
"Obstinate, unwilling to yield ",stubborn,1
Refer (to indirectly) ,allude,1
Tetanus ,lockjaw,1
Annulment ,cancellation,1
Central part ,core,1
Therefore ,thus,5
Style of art such as that of Jackson Pollock ,abstract expressionism,1
