CLUE,ANS,POS,FOUND IN
Neither animals nor vegetables ,minerals,8,Natural minerals (not living organisms)
Swarming (with) ,teeming,6,Teeming with
Width of pans ,span,2,Skillet span
Indecent ,obscene,2,Obscene material
Sound like hostile or angry dog,growl,3,Growl-like sounds
Mass of something large,bulk,12,Bulky
Deduce,infer,1,Infer from context or available clues
Eventuality ,outcome,4,"Predictability: The quality of being able to predict an outcome, thereby indicating its eventual occurrence."
One of the Seven Dwarfs,grumpy,2,Grumpy's brother
Joint of a finger when the fist is closed ,knuckle,4,First knuckle
Horse's head in chess ,knight,1,"Knight's move: The knight is a unique piece in chess that moves in an L-shape pattern, which resembles the shape of a horse's head when viewed from above."
