CLUE,ANS,POS
Interconnected system of things or people ,network,1
Italian city (with two gentlemen),verona,12
Woolly animals ,sheep,3
Official record of names etc. ,register,1
Death notice ,obituary,1
Cage(s) to keep birds ,aviary,1
Academic robe ,gown,10
Cooking stove,range,1
Niche or recess ,alcove,1
High quality brandy,cognac,1
Alfred Hitchcock was the master of it ,suspense,1
Small crude shelter ,hut,5
By the sea ,coastal,1
City in Sweden ,uppsala,4
Device to reduce vibrations ,shock absorber,9
Breadwinner ,earner,4
Light coloured,fair,11
Deliberate ,conscious,5
