CLUE,ANS,POS
Green-fleshed fruit ,avocado,1
Fortified wine ,sherry,1
Gloss - refinement,polish,1
Make illegal ,outlaw,4
Open space (in forest) ,clearing,1
Beg ,implore,1
Physical or mental capacity,strength,3
People one doesn't know ,strangers,1
Demonstrate ,exhibit,3
"British monarch, d. 1714",anne,2
Relating to a form of government with power shared between the centre and the regions ,federal,1
Widely known and esteemed ,renowned,1
Very last part,tail end,20
Essential part ,soul,17
Greasy ,oily,5
Low-lying wetlands ,fens,4
Come into view,appear,2
Large crow ,raven,2
Dominion ,empire,7
Regulate ,adjust,12
Extremely unattractive ,ugly,6
Theatrical ,dramatic,1
Local church community ,parish,2
"Move first one way, then the other",zigzag,11
Bitter substance from cinchona bark ,quinine,1
