CLUE,ANS,POS
Lacking knowledge or awareness ,ignorant,1
Prejudice ,bias,2
Gift ,donation,3
String of beads ,necklace,1
Agitated ,excited,20
Traditional holy day ,sabbath,1
Indic language ,urdu,2
Certificate ,diploma,1
"Rural, countrified ",rustic,4
Turn off course,deviate,3
Of the mind ,mental,2
Not paid at the scheduled time ,overdue,5
Fastener; propeller ,screw,3
Large spoon ,ladle,1
Member of a Bantu people living in Zimbabwe ,shona,1
Repository for objects of historical interest ,museum,1
Withdraw former statement or belief ,recant,1
Mexican monetary unit,peso,1
Annual ,yearly,5
"Another name for Dionysus, Greek god of drink ",bacchus,1
