CLUE,ANS,POS
"Charlotte, Branwell, Emily and Anne ",bronte,2
Pouch for post ,mailbag,2
Shrewd ,canny,9
Bewitching ,magical,11
Difficult and tiring,arduous,9
Young hens,pullets,2
"Hard, spicy beef and pork sausage ",pepperoni,4
Total lack of movement,stasis,15
City thoroughfare ,street,3
Godparent ,sponsor,2
Clarified butter,ghee,1
A really foul smell ,stench,3
Cherubic,angelic,1
State of equilibrium ,balance,1
Stockings ,nylons,4
Instructions for cooking ,recipe,1
One of the Twelve Apostles ,thomas,8
It's said to be the best medicine ,laughter,1
Church minister's house ,manse,1
One more time ,again,1
Leave out ,omit,2
