CLUE,ANS,POS
Cold season ,winter,1
Landed property ,estate,3
Stallion ,steed,3
Sheep meat ,mutton,2
Geometrical figure ,triangle,3
Get ready ,prepare,1
Not recognised by anyone ,unknown,1
Deride - mock ,jeer,1
Just a pale fib ,white lie,1
By way of ,via,2
Upper chamber of Parliament ,house of lords,2
Hooked claw ,talon,1
Light-sensitive membrane in the eye ,retina,1
Rough dry cider ,scrumpy,1
Carved or cast figure ,statue,1
Bodies of (usually fresh) water ,lakes,1
International formula car race ,grand prix,2
Door support ,hinge,1
Consented ,agreed,1
Postpone ,defer,15
Countryside walker,rambler,2
Vivid long-tailed bird of the Americas,quetzal,4
Bringer of freedom,liberator,1
