CLUE,ANS,POS
Landed property ,estate,1
Dull sound of a bell,clang,14
Geometrical figure ,triangle,2
Deride - mock ,jeer,1
"Offensive, insulting ",abusive,9
Light-sensitive membrane in the eye ,retina,1
Rough dry cider ,scrumpy,1
Carved or cast figure ,statue,1
Air bridge over to the military officer ,brigadier,11
Consented ,agreed,1
One of the Great Lakes,huron,2
Countryside walker,rambler,2
Bringer of freedom,liberator,1
A pair of performers ,duo,2
Still up in the air?,undecided,1
Highly seasoned meat and vegetable stew,ragout,4
Mitigate; forgive ,excuse,15
"Inherent ability, natural talent ",aptitude,1
Suffer - last,endure,1
Lightest and most abundant of all substances,hydrogen,1
Take issue with ,disagree,1
Association of sports teams ,league,1
Double-dealing ,two-faced,18
Elliptical figure,oval,2
Nut ,cashew,2
Room to manoeuvre ,leeway,13
Responsive to stimulus ,reactive,1
