CLUE,ANS,POS
Not awake ,asleep,1
Motive ,reason,2
Ament -- on the hazel tree ,catkin,1
Construct ,build,1
Cavalry soldier ,lancer,2
Import illegally ,smuggle,1
Enclosed area with trees ,park,11
Sailing vessel - sherry glass,schooner,1
City near Vesuvius ,naples,3
Pale delicate colour ,pastel,10
Grease monkey ,mechanic,1
Admit (defeat in match) ,concede,1
Dance ,rumba,16
Very untidy ,messy,2
"Peril, risk ",danger,2
Drinking tubes ,straws,1
Attainment ,achievement,1
Gape in tiredness ,yawn,1
Move by slow degrees,inch,16
Exchanging ,swapping,3
Affirm ,attest,17
Not genuine ,inauthentic,12
Thin slice of bacon ,rasher,2
Salisbury Plain circle ,stonehenge,1
Official who evaluates property ,assessor,1
"Arguably, the greatest diva of them all ",callas,2
Italian red wine,chianti,1
Country formerly known as Nyasaland,malawi,1
Lock of hair ,tress,1
Room at the top ,attic,1
French port ,dunkirk,6
Declaim from memory ,recite,1
Back of lower leg,calf,1
Calorie-free sweetener ,saccharin,8
Come before,precede,1
Article giving opinion of a newspaper ,editorial,1
Uttered a sudden loud cry ,yelled,2
Undisguised ,overt,1
"Abandoned, left ",forsaken,2
