CLUE,ANS,POS,FOUND IN
Famous person (sl.) ,celeb,2,Legendary celebrity
Melt ,dissolve,3,Dissolved
Animal with two feet ,biped,1,Bipedal creature
Calif. university; Irish philosopher ,berkeley,1,"Berkeley College, University of California"
That man's ,his,20,"Slim figure (can be positive or negative depending on context, but in this case may suggest insufficient food intake)"
Like lawns or pasture ,grassy,1,Grassy fields
Pupil - erudite person ,scholar,1,"Learned scholar: An individual with a profound command over knowledge, typically well-read in various academic disciplines."
Fraud ,deceit,1,Deceitful act
Low in price ,cheap,5,Cheaply priced
Bomb fragments,shrapnel,2,Shrapnel debris
Give fresh life to ,renew,2,Renewal
Sea duck with soft down ,eider,13,Eider duck
London Cockney area ,east end,1,East Ender
German name for Aix-la-Chapelle ,aachen,1,"However, it's important to note that Aachen itself refers to both the city and the surrounding region"
Cairo landmarks ,pyramids,1,Pyramids of Giza
Venom ,poison,1,Poisonous bite or sting
