CLUE,ANS,POS
Workplace representative of unionised employees ,shop steward,2
Pet rodent ,gerbil,2
Record of events year by year,annals,2
Take goods from (ship) ,unload,4
Beam over a doorway,lintel,1
Usher in ,introduce,1
Scram! ,vamoose,13
Deep regret ,remorse,1
Hindu sage or saint ,rishi,1
Not fully developed ,immature,2
Seaside resort in Denbighshire ,rhyl,1
French port ,le havre,10
White coloured,chalky,5
US horse race,kentucky derby,1
"Dazed or unconscious condition, sometimes caused by alcohol ",stupor,5
