CLUE,ANS,POS
Slight wind ,breeze,1
"Seize, usually for ransom",kidnap,1
Retaliation ,revenge,1
Established lines of travel ,routes,1
Hale ,healthy,1
Venetian waterman ,gondolier,1
Shape of new moon ,crescent,1
Joy,elation,12
"Secretion, deficiency of which results in diabetes",insulin,1
Draw near ,approach,1
Set of beliefs ,doctrine,6
Handsome young man of Greek mythology ,apollo,2
Frame of mind ,mood,1
Pullover ,sweater,1
Turkish port ,istanbul,1
Dissuade ,deter,2
Repairing ,fixing,2
Male horse for breeding,stallion,1
