CLUE,ANS,POS
Cheap and shoddy ,tawdry,1
Member of the family ,relative,16
Laconic ,terse,12
"Appealed earnestly, begged ",entreated,2
An artist works in it ,studio,1
Refuse to do business with ,boycott,2
Injure or harm severely ,maim,2
Clergyman ,vicar,15
Cherish a desire,hope,13
First batsman ,opener,1
Small mouse-like rodent ,vole,2
Thrill,excite,5
Bloodsucking insect ,louse,4
Protecting ,shielding,1
Piece of cutlery ,tablespoon,12
Tedium,ennui,3
Taking to be the case ,assuming,1
Legally confiscate ,sequester,15
"Foreigner, outsider ",alien,1
'Lolita' author ,nabokov,1
Lift or hold something to assess its weight,heft,20
Yacht races as part of sporting event ,regattas,1
One travelling widely ,globetrotter,6
Convexity of the surface of a road ,camber,2
Stuffed ,replete,7
Grasp firmly,seize,4
Manage ,run,13
Reply - react,respond,1
Move from one place to another ,transfer,13
Turn hide into leather ,tan,1
Green part that forms a flower's calyx,sepal,1
