CLUE,ANS,POS
Season of falling leaves ,autumn,2
Roman god of the sea ,neptune,1
Queen of fairies ,titania,2
Motherly,maternal,3
Doctor -- (Marlowe) ,faustus,1
Lacking any ethical sense ,amoral,1
Simple and guileless,naive,2
Escaped or avoided ,evaded,1
Quantity of medicine ,dosage,1
Quick look ,glance,2
Estrange ,alienate,2
Push roughly ,jostle,9
Short pieces for solo instruments to show talent ,etudes,1
"Good enough, acceptable ",adequate,2
Tool for making holes ,awl,2
"Long, narrow hilltop ranges ",ridges,4
Idolise ,worship,1
Put or forced out ,ousted,17
War-torn,battle-scarred,1
Standard for comparison ,yardstick,6
