CLUE,ANS,POS,FOUND IN
Finlandia composer ,sibelius,1,"Jean Sibelius (although he was Finnish, not a composer in the strictest sense but has deep connections with Finland's national identity)"
Filled pasta squares ,ravioli,14,Stuffed ravioli
Saturate ,drench,2,Drenched completely
(Walk with) a stiff pompous gait ,strut,4,Overconfident strut
Additional cost,surcharge,15,Stealthy surcharge
Goes beyond ,exceeds,1,Exceeds expectations
Pare ,trim,3,Trim down
Without a particular aim or purpose - say a choice ,random,1,Random selection
Not merited ,unearned,11,Unearned distinction
Saint and King of Norway ,olaf,1,Olaf Tryggvason
Hairstyle cut shortly and evenly all round,bob,1,Blunt bob
