CLUE,ANS,POS
Stuck-up ,snobbish,14
Responsibility or burden ,onus,4
Ancient two-handled jar ,amphora,1
Area of land feeding one river ,drainage basin,2
Nothingness ,nullity,15
Group of things that belong together ,set,2
World War I battlefield,ypres,10
Idle wanderer ,vagabond,3
(Political) murder ,assassination,1
Small leaflet ,pamphlet,1
Afflication ,malady,6
Mistake ,error,1
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
Indistinct ,hazy,3
Trustworthy or candid ,honest,3
Graceful,poised,1
Mexican hat ,sombrero,1
Part of blood; vaccine ,serum,1
Liquid part of blood ,plasma,1
Legendary sailor of Arabian Nights ,sinbad,1
Person who nets the ball,scorer,6
Difficulties to be resolved ,problems,2
"Cautious, prudent ",circumspect,1
A countenance - mine? ,mien,4
