CLUE,ANS,POS,FOUND IN
Penniless ,destitute,2,"Impoverished, destitute"
Eggs ,ova,1,"Oval shaped object with a hard shell, commonly used as a protein-rich food source: chicken egg"
Untidy state ,mess,2,Messy
God of the underworld,pluto,2,"Pluto: Roman equivalent of Hades, god of wealth and the underworld"
(Fiery) Hell,inferno,1,Inferno-like
Particle ,atom,1,Subatomic
Branch of mathematics ,trigonometry,4,Trigonometry: Studying relationships between side lengths and angles of triangles.
German airship,zeppelin,2,LZ 127 Graf Zeppelin
Heavy downpour ,rainstorm,16,Rainstorm onslaug Written by: Dr
No longer alive ,dead,7,Dead body
Having no deviations ,straight,1,Straightforward
Dutch painter renowned for his use of light ,vermeer,1,Johannes Vermeer
Trembling poplar ,aspen,2,Quivering aspen
Inferred,deduced,12,Deduced from indirect cues or clues
A Mexican river ,rio,1,Rio Grande
Silver medal position,second,1,Second-place finisher
Between black and white ,grey,5,Greyscale
