CLUE,ANS,POS
Stadium,arena,1
Adult swine ,hog,2
Travelled on foot ,walked,1
Taken without the owner's consent ,stolen,1
"'Sadness, grief (6)' ",sorrow,1
Stuck and immobilized ,jammed,4
Flaming ,blazing,1
Furtiveness ,stealth,1
Having put down roots,settled,2
Having no function ,useless,1
Son or daughter ,child,1
Of iron ,ferric,15
Temple of all the gods ,pantheon,1
Secured - buckled ,fastened,1
Knave ,rogue,2
Enlist ,sign up,2
Pushing up the daisies ,dead,1
Peg for joining wood ,dowel,4
Acrimony ,spleen,19
Church bench ,pew,1
Strong cord ,rope,1
